CODE,REGION,PROVINCIA,DISTRITO,NOMBRE DEL RECURSO,CATEGORIA,TIPO_DE_CATEGORIA,SUB_TIPO_CATEGORIA,URL,LATITUD,LONGITUD,REGION_GEOGRAFICA
13525,LIMA,HUAURA,SANTA LEONOR,Festividad Costumbrista En Honor Al Niño Jesús Centro Poblado De Parquin ,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13525,,,0
13032,LIMA,HUAROCHIRI,CHICLA,Parque De La Amistad De Chicla,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13032,-76.26859,-11.70507,0
13021,LIMA,HUAROCHIRI,CHICLA,Fiestas Patronales De Chicla,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13021,,,0
13028,LIMA,HUAROCHIRI,CHICLA,Picante De Cuy De Chicla,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13028,,,0
13014,LIMA,HUAROCHIRI,CHICLA,Festival De La Papa Nativa De Chicla,ACONTECIMIENTOS PROGRAMADOS,EVENTOS,Ferias (no Artesanales),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13014,,,0
13002,LIMA,LIMA,ANCON,Zona Reservada De Ancón - Ecosistema Marítimo ,SITIOS NATURALES,AREAS PROTEGIDAS,Zonas Reservadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13002,-77.17672094761498,-11.772437575919168,0
13008,CUSCO,LA CONVENCION,PICHARI,Collpa De Gallito De La Roca De La Comunidad Nativa De Kitemontinkiari,SITIOS NATURALES,OTROS,Collpas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13008,-73.759127,-12.455852,1
13011,LORETO,MAYNAS,BELEN,Parroquia Nuestra Señora Del Rosario De Fátima ,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13011,-73.2496,-3.7591,2
13001,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,Mito De Los Amoríos De Pariacaca Con Chuquisuso,FOLCLORE,CREENCIAS POPULARES,Mitos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13001,,,0
12998,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,Tejido Quinteño,FOLCLORE,ARTESANIA Y ARTES,"Tejidos(lanas, fibras de animales, fibra vegetal. Etc)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12998,,,0
13009,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,Pan De Trigo Quinteño,FOLCLORE,GASTRONOMIA,Otros ,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13009,,,0
13007,JUNIN,YAULI,MARCAPOMACOCHA,Mirador Cushi Monte Rico,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13007,-76.351,-11.36,1
13041,CUSCO,LA CONVENCION,PICHARI,Trucha Al Kapiro ,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13041,,,1
13006,JUNIN,YAULI,MARCAPOMACOCHA,Laguna De Marcacocha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13006,-76.352,-11.382,1
13005,JUNIN,YAULI,MARCAPOMACOCHA,Mirador Purictishgo,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13005,-76.384,-11.371,1
13012,JUNIN,YAULI,MARCAPOMACOCHA,Laguna Yantac,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13012,-76.397,-11.349,1
13013,JUNIN,YAULI,MARCAPOMACOCHA,Iglesia San Francisco De Asís De Yantac,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13013,-76.4059,-11.3437,1
13506,LORETO,MAYNAS,PUNCHANA, Árbol De Lupuna De La Comunidad De Independencia - Punchana,SITIOS NATURALES,OTROS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13506,-73.23767,-3.64002,2
13070,CUSCO,LA CONVENCION,KIMBIRI,Mirador Huamanpata Kimbiri Alto ,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13070,-73.744644,-12.595856,1
13019,LORETO,MAYNAS,BELEN,Mashacaras De Belén,FOLCLORE,CREENCIAS POPULARES,Costumbres,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13019,,,2
13018,LORETO,MAYNAS,IQUITOS,Laguna Moronacocha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13018,-73.2713,-3.74705,2
13461,LORETO,MAYNAS,IQUITOS,Refresco De Camu Camu,FOLCLORE,GASTRONOMIA,Bebidas Típicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13461,,,2
13031,LORETO,MAYNAS,IQUITOS,Chicha De Maiz Loretana,FOLCLORE,GASTRONOMIA,Bebidas Típicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13031,,,2
13030,LORETO,MAYNAS,IQUITOS,Mazamorra De Doncella,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13030,,,2
13025,LORETO,MAYNAS,IQUITOS,Picadillo De Paiche,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13025,,,2
13167,CUSCO,LA CONVENCION,PICHARI, Chipata - Akiparenshi,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13167,,,1
13126,PIURA,AYABACA,PACAIPAMPA,Laguna De Chames,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13126,-79.47447237,-4.94055886,0
13063,HUANUCO,HUANUCO,AMARILIS,Festival Jala Jala,ACONTECIMIENTOS PROGRAMADOS,EVENTOS,Festivales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13063,,,1
13194,AREQUIPA,AREQUIPA,AREQUIPA,Casa Museo Mario Vargas Llosa,MANIFESTACIONES CULTURALES,MUSEOS Y OTROS,Casas Museo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13194,-71.54077100197127,-16.40619290439864,0
13037,JUNIN,SATIPO,MAZAMARI,Catarata El Castillo Encantado ,SITIOS NATURALES,CAIDAS DE AGUA,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13037,-74.47509,-11.237262,1
13050,CAJAMARCA,SAN MIGUEL,CATILLUC,Ventanillas Del Alto Peru,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Zonas arqueológicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13050,-78.761123,-6.798348,1
13034,JUNIN,JAUJA,HUARIPAMPA,Danza De La Tunantada De Huaripampa,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13034,,,1
13035,JUNIN,JAUJA,HUARIPAMPA,Pueblo Histórico De Huaripampa,MANIFESTACIONES CULTURALES,PUEBLOS,Históricos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13035,-75.47084,-11.807378,1
13062,LORETO,MARISCAL RAMON CASTILLA,PEBAS,Casabe De Yuca,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13062,,,2
13043,LORETO,MAYNAS,IQUITOS,Ceviche De Dorado,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13043,,,2
13036,JUNIN,JAUJA,HUARIPAMPA,Sitio Arqueológico De Quinlliu O Quinlliyoc,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Zonas arqueológicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13036,-75.48925,-11.809344,1
13047,LORETO,MAYNAS,IQUITOS,Juane Loretano,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13047,,,2
13219,PASCO,OXAPAMPA,PALCAZU,Mirador Las Lomas,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13219,-75.161642,-10.190518,1
13069,CUSCO,LA CONVENCION,KIMBIRI,Catarata Congona,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13069,-73.683392,-12.627323,1
13090,LIMA,HUAROCHIRI,SAN DAMIAN,Plaza De Armas De San Damián ,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Plazas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13090,-76.39166,-12.01763,0
13068,CUSCO,LA CONVENCION,KIMBIRI,Comunidad Nativa Ashaninka De Anaro,FOLCLORE,ETNIAS,Selva,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13068,,,1
13086,LORETO,MAYNAS,BELEN,Plazuela De Belén,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Plazuelas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13086,-73.2496,-3.7617,2
13078,CUSCO,LA CONVENCION,KIMBIRI,Playas De Progreso,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13078,-73.666738,-12.709683,1
13067,CUSCO,LA CONVENCION,KIMBIRI,Piedras Colgantes Samaniato,SITIOS NATURALES,CANONES,Cañones,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13067,-73.716985,-12.635518,1
13177,PIURA,AYABACA,PACAIPAMPA,Laguna Azul De La Felicidad,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13177,-79.47355302011,-4.989466260458,0
13117,CUSCO,QUISPICANCHI,OCONGATE,El Mirador De Ausangate - Sector Pacchanta,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13117,-71.239815,-13.722215,1
13188,PASCO,OXAPAMPA,PALCAZU,Tobogán Natural De Iscozacìn ,SITIOS NATURALES,CAIDAS DE AGUA,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13188,-75.25087237682784,-10.252163290380802,1
13072,LORETO,ALTO AMAZONAS,YURIMAGUAS,Fiesta Patronal Virgen De Las Nieves - Yurimaguas,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13072,,,2
13079,LIMA,LIMA,ANCON,"Reserva Nacional Sistema De Islas, Islotes Y Puntas Guaneras-Sector Islotes Grupo De Pescadores - Isla Grande",SITIOS NATURALES,AREAS PROTEGIDAS,Reservas Nacionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13079,-77.2107,-11.7897,0
13073,CUSCO,LA CONVENCION,KIMBIRI,Comunidad Ashaninka De Sampantuari,FOLCLORE,ETNIAS,Selva,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13073,,,1
13196,CUSCO,QUISPICANCHI,OCONGATE,Comunidad Campesina  De Andamayo,FOLCLORE,ETNIAS,Sierra ,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13196,,,1
13089,CUSCO,URUBAMBA,URUBAMBA,Sitio Arqueologico De Qerocancha,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Zonas arqueológicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13089,-72.130657,-13.286441,1
13122,HUANUCO,LAURICOCHA,BANOS,Baños Termales De Batán,SITIOS NATURALES,AGUA TERMOMINERAL,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13122,-76.721526,-10.047974,1
13111,CUSCO,LA CONVENCION,KIMBIRI,Pacaq Rumi,SITIOS NATURALES,OTROS,Formaciones rocosas(bosque de piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13111,-73.771093,-12.610879,1
13143,AYACUCHO,HUAMANGA,AYACUCHO,Cañones De Ccorihuillca,SITIOS NATURALES,CANONES,Cañones,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13143,-74.24696899,-13.14152093,1
13097,JUNIN,JAUJA,JANJAILLO,Antiguo Pueblo De Janjaillo,MANIFESTACIONES CULTURALES,PUEBLOS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13097,-75.602232,-11.7603092,1
13098,JUNIN,JAUJA,JANJAILLO,Zona Arqueológica Jisse  Hatun Malka,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Zonas arqueológicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13098,-75.5999026,-11.7890666,1
13096,JUNIN,JAUJA,JANJAILLO,Cascada De Paccha Punku,SITIOS NATURALES,CAIDAS DE AGUA,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13096,-75.6124155,-11.7561306,1
13158,CUSCO,QUISPICANCHI,OCONGATE,Aguas Termales De Pampacancha ,SITIOS NATURALES,AGUA TERMOMINERAL,Ojos de agua,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13158,-71.272849,-13.631741,1
13183,CUSCO,QUISPICANCHI,OCONGATE,Laguna De Ampatuni,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13183,-71.183545,-13.596288,1
13492,MOQUEGUA,ILO,PACOCHA,Fundo Yerba Buena,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,EXPLOTACIONES AGROPECUARIAS Y PESQUERAS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13492,-71.461675,-17.305737,0
13310,MOQUEGUA,ILO,EL ALGARROBAL,Fundo Osmore,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,EXPLOTACIONES AGROPECUARIAS Y PESQUERAS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13310,-71.14912,-17.5022,0
13220,HUANUCO,HUANUCO,HUANUCO,Mausoleo Daniel Alomia Robles,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Cementerios,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13220,-76.24087,-9.92911,1
13452,PIURA,PAITA,COLAN,Mirador Tres Cruces De Pueblo Nuevo De Colán,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13452,-81.0551823,-4.9012912,0
13448,PIURA,PAITA,COLAN,Playa La Bocana,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13448,-81.1235961,-4.9262052,0
13193,PIURA,SECHURA,VICE,Playa La Casita ,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13193,-81.08354207,-5.31022736,0
13263,TACNA,JORGE BASADRE,ILABAYA,La Cruz De Molle,SITIOS NATURALES,ZONAS PAISAJISTICAS,Lugares pintorescos de flora y fauna,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13263,-70.399699,-17.370403,0
13162,TACNA,JORGE BASADRE,ILABAYA,Cascada De Pondera,SITIOS NATURALES,CAIDAS DE AGUA,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13162,-70.391154,-17.365958,0
13110,JUNIN,JAUJA,JANJAILLO,Cascadas De Yunka Luly,SITIOS NATURALES,CAIDAS DE AGUA,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13110,-75.6065809,-11.7586596,1
13109,JUNIN,JAUJA,JANJAILLO,Mirador Natural De Chucchu Quilca - Chichi Loma ,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13109,-75.647665,-11.7667481,1
13142,CUSCO,QUISPICANCHI,OCONGATE,Artesania Textil De Ocongate ,FOLCLORE,ARTESANIA Y ARTES,"Tejidos(lanas, fibras de animales, fibra vegetal. Etc)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13142,,,1
13108,CUSCO,QUISPICANCHI,OCONGATE,Laguna De Singrenacocha - Sector Ocongate,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13108,-71.16002,-13.663418,1
13152,CUSCO,QUISPICANCHI,OCONGATE,Laguna De Armacocha ,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13152,-71.190583,-13.693413,1
13148,CUSCO,QUISPICANCHI,OCONGATE,Fiesta Costumbrista  Wata Cosecha,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,"Fiestas Tradicionales(Herranza, carnavales, otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13148,,,1
13212,CUSCO,QUISPICANCHI,OCONGATE,Mirador Natural  De Tinke,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13212,-71.327383,-13.663445,1
13144,CUSCO,QUISPICANCHI,OCONGATE,Santuario Del Señor  De QoylluritI,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Santuario,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13144,-71.213294,-13.533914,1
13120,JUNIN,JAUJA,JANJAILLO,Caverna De Tambo Machay,SITIOS NATURALES,CAVIDADES NATURALES,Cavernas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13120,-75.6020761,-11.7612691,1
13119,JUNIN,JAUJA,PARCO,Puente Histórico De Turumanya,MANIFESTACIONES CULTURALES,LUGARES HISTORICOS,Puentes,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13119,-75.5486319,-11.7917135,1
13151,ICA,ICA,SANTIAGO,Murallas De Tajahuana,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Zonas arqueológicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13151,-75.7182342745,-14.24284817216,0
13128,ICA,ICA,SANTIAGO,Playa Del Sector Norte Distrito De Santiago,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13128,-75.8434,-14.7178,0
13149,HUANUCO,HUANUCO,HUANUCO,Frejolito Verde,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13149,,,1
13159,HUANUCO,HUANUCO,HUANUCO,Jacha Caldo,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13159,,,1
13156,HUANUCO,HUANUCO,HUANUCO,Caldo Verde,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13156,,,1
13179,ICA,ICA,SANTIAGO,Playa Y Margen Izquierda De La Desembocadura Del Río Ica,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13179,-75.562043,-14.873484,0
13139,CUSCO,PAUCARTAMBO,HUANCARANI,Santuario Del Señor De Exaltacion De Sani ,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Santuario,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13139,-71.658125,-13.51271,1
13146,AYACUCHO,HUAMANGA,AYACUCHO,Mirador Cruz De La Paz,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Miradores,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13146,-74.242194,-13.156955,1
13166,HUANUCO,HUANUCO,HUANUCO,Mazamorra De Calabaza,FOLCLORE,GASTRONOMIA,Dulces Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13166,,,1
13133,HUANUCO,HUANUCO,HUANUCO,Locro De Gallina,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13133,,,1
13135,HUANUCO,HUANUCO,HUANUCO,El Prestiño,FOLCLORE,GASTRONOMIA,Dulces Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13135,,,1
13134,ICA,ICA,SANTIAGO,Geoglifos De Cerro Pico,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Geoglifos (Grabado en tierra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13134,-75.5962,-14.17791,0
13145,ICA,ICA,SANTIAGO,Geoglifos De Sacta,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Geoglifos (Grabado en tierra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13145,-75.423993,-14.154754,0
13138,CUSCO,PAUCARTAMBO,HUANCARANI,Festividad Del Señor De Exaltacion De Sani,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13138,,,1
13323,AYACUCHO,HUAMANGA,CHIARA,7 Lagunas De Chupas,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13323,-74.235907,-13.324909,1
13215,CUSCO,QUISPICANCHI,OCONGATE,Hatun Puk´A Qocha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13215,-71.22043691,-13.75583193,1
13214,CUSCO,QUISPICANCHI,OCONGATE,Oqe Qocha ,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13214,-71.220353,-13.7584374,1
13216,CUSCO,QUISPICANCHI,OCONGATE,Anqas Qocha ,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13216,-71.22917217,-13.75488384,1
13365,HUANUCO,LAURICOCHA,BANOS,Baños Termales De Gagana,SITIOS NATURALES,AGUA TERMOMINERAL,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13365,-76.71967168576,-10.04292770783,1
13182,CUSCO,QUISPICANCHI,OCONGATE,Laguna Ccaicococha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13182,-71.2152627,-13.5322985,1
13181,CUSCO,QUISPICANCHI,OCONGATE,Laguna Ananta Cocha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13181,-71.2078801,-13.5388129,1
13195,CUSCO,QUISPICANCHI,OCONGATE,Nevado Qullqipunku,SITIOS NATURALES,MONTANAS,Nevado,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13195,-71.213294,-13.533914,1
13180,CUSCO,QUISPICANCHI,OCONGATE,Laguna De Yanacocha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13180,-71.26145172119,-13.56389808654,1
13187,LA LIBERTAD,OTUZCO,HUARANCHAL,Mirador Cerro El Chillín,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13187,-78.46998170676,-7.723025038686,0
13173,LA LIBERTAD,OTUZCO,HUARANCHAL,Complejo Arqueologico Los Arkalles,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Ciudadelas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13173,-78.44550194447,-7.689768805341,0
13321,MOQUEGUA,MARISCAL NIETO,CARUMAS,Danza La Palomita,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13321,,,0
13169,JUNIN,SATIPO,MAZAMARI,Comunidad Nativa Ahaninka Poshonari Shejaroteni,MANIFESTACIONES CULTURALES,PUEBLOS,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13169,-74.42767,-11.26222,1
13240,AYACUCHO,HUAMANGA,CHIARA,Bosque De Puyas Raimondi Manallasacc,SITIOS NATURALES,ZONAS PAISAJISTICAS,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13240,-74.143406,-13.461035,1
